Time [sec]	T [mK]	RawT_loc/T_c	FawT_loc/T_c	T_mc/Tc
134175.0	0.9870597074075249	0.968140970436097	0.974392603561229	0.9742488383058525
134180.0	0.9870597074075249	0.9741144056842216	0.974392603561229	0.9742564484609625
134184.0	0.9867778929581164	0.9765606264469747	0.9741144056842216	0.9742625359120203
134188.0	0.9861837008918428	0.9718539536650386	0.9735278389850375	0.9742686227647924
134192.0	0.9858063969345494	0.967111366506724	0.9731553770331189	0.9742747090192463
134197.0	0.9858063969345494	0.9692974122200497	0.9731553770331189	0.974282315995877
134201.0	0.9857454282509934	0.9896587045189534	0.973095190770971	0.974288400903992
134205.0	0.9858063969345494	0.9587814632485405	0.9731553770331189	0.9742944852136802
134209.0	0.9858063969345494	0.9719403337287889	0.9731553770331189	0.9743005689249084
134213.0	0.9867778929581164	0.9769049530646992	0.9741144056842216	0.9743066520376429
134218.0	0.9867778929581164	0.9903094852276261	0.9741144056842216	0.9743142550868791
134222.0	0.9870597074075249	0.974392603561229	0.974392603561229	0.9743203368528818
134226.0	0.9867778929581164	0.9770033182774719	0.9741144056842216	0.974326418020283
134230.0	0.9870597074075249	0.9695187646975989	0.974392603561229	0.974332498589049
134235.0	0.9870597074075249	0.9777844113840966	0.974392603561229	0.9743400984581255
134239.0	0.987537250850437	0.9787170025424373	0.9748640186085262	0.9743461776798414
134243.0	0.9892559145907853	0.9748640186085262	0.9765606264469747	0.9743522563028141
134247.0	0.9892559145907853	0.973095190770971	0.9765606264469747	0.9743583343270104
134252.0	0.987537250850437	0.971384018579303	0.9748640186085262	0.9743659310151754
134256.0	0.9896047174545402	0.9731553770331189	0.9769049530646992	0.974372007692003
134260.0	0.9897043614150789	0.9801503254995018	0.9770033182774719	0.974378083769946
134264.0	0.9897043614150789	0.9687305346504781	0.9770033182774719	0.9743841592489708
134268.0	0.9897043614150789	0.9771703771907476	0.9770033182774719	0.9743902341290445
134273.0	0.9898735920942272	0.9943379096971904	0.9771703771907476	0.9743978268868109
134277.0	0.9904099596094511	0.9814950774869671	0.9776998614111068	0.9744039004191225
134281.0	0.9904956087320897	0.9776998614111068	0.9777844113840966	0.9744099733523749
134285.0	0.9904956087320897	0.9831648938641392	0.9777844113840966	0.9744160456865343
134290.0	0.9904956087320897	0.9645128806158492	0.9777844113840966	0.9744236352617088
134294.0	0.9904956087320897	0.9854843201775657	0.9777844113840966	0.9744297062477881
134298.0	0.9904956087320897	0.9742991093197136	0.9777844113840966	0.9744357766346662
134302.0	0.9904099596094511	0.9778681121597286	0.9776998614111068	0.9744418464223102
134307.0	0.9904099596094511	1.002004146499505	0.9776998614111068	0.9744494328141414
134311.0	0.9905803976178049	0.970647801591687	0.9778681121597286	0.9744555012533865
134315.0	0.9917936379777075	0.9653019397708648	0.9790657828012908	0.9744615690932893
134319.0	0.9917936379777075	0.9801237430981072	0.9790657828012908	0.9744676363338163
134323.0	0.9928653517583825	0.9790657828012908	0.9801237430981072	0.9744737029749343
134328.0	0.9917936379777075	0.9704606348883212	0.9790657828012908	0.9744812854333621
134332.0	0.9917936379777075	1.0018856194252521	0.9790657828012908	0.974487350725688
134336.0	0.9928653517583825	0.9906365631726127	0.9801237430981072	0.9744934154184968
134340.0	0.9928653517583825	0.9891330207981789	0.9801237430981072	0.974499479511755
134345.0	0.9917936379777075	0.9875944154688565	0.9790657828012908	0.9745070587851589
134349.0	0.9917936379777075	0.9851496140302706	0.9790657828012908	0.9745131215293066
134353.0	0.9905803976178049	0.9751999998182375	0.9778681121597286	0.9745191836737955
134357.0	0.9905803976178049	0.972770163996681	0.9778681121597286	0.9745252452185924
134362.0	0.9905803976178049	0.9709785777380808	0.9778681121597286	0.9745328213062209
134366.0	0.9907997077018535	0.971536511960069	0.9780846078004478	0.9745388815015891
134370.0	0.9908671935565962	0.9825745623210642	0.9781512275978246	0.974544941097157
134374.0	0.9907997077018535	0.9830057519574684	0.9780846078004478	0.9745510000928912
134379.0	0.9907997077018535	0.9801411401780694	0.9780846078004478	0.9745585729939925
134383.0	0.9907997077018535	0.9607334456204726	0.9780846078004478	0.9745646306399794
134387.0	0.9895086842568617	0.9854411236533079	0.9768101522772574	0.9745706876860248
134391.0	0.9895086842568617	0.9706501116027352	0.9768101522772574	0.9745767441320952
134395.0	0.9895086842568617	0.9763646961435574	0.9768101522772574	0.9745827999781571
134400.0	0.9892481849844899	0.9882702806615753	0.9765529960360216	0.9745903689419221
134404.0	0.9892481849844899	0.984303708961793	0.9765529960360216	0.9745964234378435
134408.0	0.9892481849844899	0.9669438272080882	0.9765529960360216	0.9746024773336485
134412.0	0.9890574371934235	0.97187244141814	0.9763646961435574	0.9746085306293036
134417.0	0.9890574371934235	0.9748582344565547	0.9763646961435574	0.9746160964048609
134421.0	0.9892481849844899	0.9719178082176206	0.9765529960360216	0.974622148350057
134425.0	0.9892481849844899	0.9780846078004478	0.9765529960360216	0.9746281996949951
134429.0	0.9895086842568617	0.9816065322015814	0.9768101522772574	0.9746342504396419
134433.0	0.9895086842568617	0.9781512275978246	0.9768101522772574	0.974640300583964
134438.0	0.9895086842568617	0.9732206555071709	0.9768101522772574	0.9746478624201095
134442.0	0.9895086842568617	0.9698424745689007	0.9768101522772574	0.9746539112135794
134446.0	0.9895086842568617	0.9768101522772574	0.9768101522772574	0.9746599594066165
134450.0	0.9907997077018535	0.9763245913073758	0.9780846078004478	0.9746660069991875
134455.0	0.9907997077018535	0.9870295513046281	0.9780846078004478	0.9746735656454449
134459.0	0.9907997077018535	0.970234915258953	0.9780846078004478	0.9746796118868454
134463.0	0.9908671935565962	0.9765529960360216	0.9781512275978246	0.9746856575276713
134467.0	0.9908671935565962	0.9786882454900552	0.9781512275978246	0.9746917025678897
134472.0	0.9907997077018535	0.9852280418303555	0.9780846078004478	0.9746992580235077
134476.0	0.9908671935565962	0.9702686832707063	0.9781512275978246	0.9747053017122371
134480.0	0.9908671935565962	0.9818852493134237	0.9781512275978246	0.9747113448002507
134484.0	0.9908671935565962	0.9949644729903415	0.9781512275978246	0.974717387287515
134489.0	0.9908671935565962	0.9754771325618034	0.9781512275978246	0.9747249395517414
134493.0	0.9908839450192772	0.9816091133841314	0.9781677640861572	0.9747309806871985
134497.0	0.9908839450192772	0.9759238186389467	0.9781677640861572	0.9747370212217983
134501.0	0.9912204719776128	0.9810764843618339	0.9784999723372289	0.9747430611555074
134506.0	0.9914111926814257	0.9879464926637359	0.9786882454900552	0.9747506102275906
134510.0	0.9914111926814257	0.9781677640861572	0.9786882454900552	0.974756648809174
134514.0	0.9922741989662427	0.9809701200717822	0.9795401766695387	0.9747626867897585
134518.0	0.9934212674140781	0.9806725245943516	0.9806725245943516	0.9747687241693108
134522.0	0.9922741989662427	0.9609110539861276	0.9795401766695387	0.9747747609477979
134527.0	0.992868376948536	0.9950529782534375	0.9801267294654848	0.9747823060756075
134531.0	0.9934212674140781	0.9959987510423807	0.9806725245943516	0.9747883415015753
134535.0	0.9934212674140781	0.9740808161251151	0.9806725245943516	0.9747943763263697
134539.0	0.992868376948536	0.9795401766695387	0.9801267294654848	0.974800410549957
