Time [sec]	T [mK]	T_loc/T_c	T_mc/Tc
120435.0	0.8249302821456445	0.8879766223311565	0.8670021411720844
120439.0	0.8266120492794709	0.8897869206452861	0.8670157010266256
120443.0	0.8223837428364683	0.8852354605344115	0.8670292608811669
120448.0	0.8197091513263524	0.8823564599853093	0.8670462106993435
120452.0	0.8232088562344841	0.8861236342674748	0.8670597705538847
120456.0	0.8187667197641446	0.8813420018989716	0.867073330408426
120460.0	0.8201802680464434	0.8828635823966021	0.8670868902629674
120464.0	0.8196745282172332	0.8823191907612843	0.8671004501175086
120469.0	0.8192798766650066	0.8818943774650232	0.8671173999356853
120473.0	0.8186156751847127	0.8811794135465152	0.8671309597902265
120477.0	0.8201335699565537	0.8828133153461288	0.8671445196447677
120481.0	0.8195093795865255	0.8821414204375947	0.867158079499309
120486.0	0.8222061350620722	0.8850442788612186	0.8671750293174856
120490.0	0.818824656739583	0.8814043667810366	0.8671885891720268
120494.0	0.8214712773725594	0.8842532587433363	0.8672021490265681
120498.0	0.821928223612659	0.8847451276777815	0.8672157088811094
120502.0	0.815928888660001	0.8782872859634026	0.8672292687356506
120507.0	0.819213858545937	0.881823313827704	0.8672462185538272
120511.0	0.8215181219625279	0.8843036834903422	0.8672597784083685
120515.0	0.8209991372815487	0.8837450347487069	0.8672733382629098
120519.0	0.8255064199382534	0.8885967921832651	0.867286898117451
120524.0	0.8224191856906254	0.8852736121535257	0.8673038479356276
120528.0	0.8228378278325885	0.8857242495506873	0.8673174077901689
120532.0	0.8272639011085711	0.8904885910748881	0.8673309676447102
120536.0	0.8237558584598333	0.8867124418297452	0.8673445274992515
120540.0	0.8272322563219816	0.8904545277954592	0.8673580873537927
120545.0	0.8249823584292305	0.8880326786105818	0.8673750371719693
120549.0	0.8227126523686153	0.8855895073935579	0.8673885970265106
120553.0	0.8255194844211908	0.888610855135835	0.8674021568810518
120557.0	0.8252115981320051	0.8882794382475835	0.867415716735593
120562.0	0.8236676961832848	0.8866175416397037	0.8674326665537697
120566.0	0.8254885605877399	0.8885775679093002	0.8674462264083109
120570.0	0.823538614463073	0.8864785946857621	0.8674597862628521
120574.0	0.8241849178841151	0.8871742926632024	0.8674733461173935
120578.0	0.8284382745655043	0.8917527175086161	0.8674869059719348
120583.0	0.8285391290305406	0.8918612799037036	0.8675038557901112
120587.0	0.8241251899524114	0.8871099999487743	0.8675174156446526
120591.0	0.8268383613623593	0.8900305289153491	0.8675309754991939
120595.0	0.8277304293679727	0.8909907743465798	0.8675445353537351
120600.0	0.8223732542380361	0.8852241703315781	0.8675614851719118
120604.0	0.8258956872342966	0.8890158097247541	0.867575045026453
120608.0	0.825046306533384	0.8881015140294768	0.8675886048809942
120612.0	0.824523328481737	0.8875385667187696	0.8676021647355355
120616.0	0.8254086050844062	0.8884915017054964	0.8676157245900769
120621.0	0.8268493573085387	0.8900423652406229	0.8676326744082533
120625.0	0.8227645811889193	0.8856454049396332	0.8676462342627946
120629.0	0.8266975421037398	0.8898789473667812	0.867659794117336
120633.0	0.8241497068577543	0.8871363905896171	0.8676733539718772
120638.0	0.8240443001973441	0.8870229280918666	0.8676903037900537
120642.0	0.8250770179391138	0.8881345725932334	0.8677038636445951
120646.0	0.8276458488918267	0.8908997297005669	0.8677174234991363
120650.0	0.826733408495064	0.8899175548924263	0.8677309833536775
120654.0	0.8264078788399861	0.8895671462217288	0.8677445432082188
120659.0	0.8253727587579832	0.888452915778238	0.8677614930263954
120663.0	0.8147416207174428	0.8770092795666768	0.8677750528809366
120667.0	0.8221852720261076	0.8850218213413429	0.8677886127354779
120671.0	0.8182273828904352	0.8807614455225351	0.8678021725900193
120676.0	0.8235372910079407	0.8864771700838974	0.8678191224081959
120680.0	0.8266192241110023	0.8897946438223922	0.8678326822627372
120684.0	0.8276757939220917	0.8909319633176443	0.8678462421172785
120688.0	0.8217759457184451	0.884581211752901	0.8678598019718197
120693.0	0.8213194914764066	0.884089872418091	0.8678767517899963
120697.0	0.8166014136941924	0.8790112095739422	0.8678903116445376
120701.0	0.8190341868021348	0.8816299104436327	0.8679038714990788
120706.0	0.8223822961442576	0.8852339032769189	0.8679208213172555
120710.0	0.8233660573275813	0.88629284965294	0.8679343811717967
120714.0	0.8230717207599456	0.8859760180408456	0.8679479410263379
120718.0	0.8219763606361504	0.8847969436341769	0.8679615008808792
