Time [sec]	T [mK]	T_loc/T_c	T_mc/Tc
11330.0	0.8926418284249609	0.38928993825772384	0.33823069265512473
11335.0	0.89263788357384	0.38928821786909723	0.33826033852362
11339.0	0.8925563622016157	0.3892526655916335	0.33828405512262677
11343.0	0.8926162471038173	0.38927878199032584	0.33830777163630854
11347.0	0.8927706473861576	0.3893461174819702	0.3383314880645003
11351.0	0.8925956274051949	0.38926978953562796	0.3383552044070369
11355.0	0.8927824247262217	0.38935125369656415	0.33837892066375364
11360.0	0.8927174428562568	0.3893229144597718	0.3384085658637141
11364.0	0.892910196077719	0.3894069760478495	0.3384322819267333
11368.0	0.892818654876347	0.38936705402370125	0.3384559979033972
11372.0	0.8927577344133044	0.38934048600667437	0.33847971379354114
11376.0	0.8928372490444194	0.38937516312447423	0.33850342959700064
11381.0	0.8928522563122101	0.3893817079425251	0.33853307422917456
11385.0	0.8929228729770564	0.389412504569148	0.33855678983699306
11389.0	0.8928659485127501	0.38938767924672923	0.338580505357593
11393.0	0.8928266664443583	0.38937054794782305	0.3386042207908103
11397.0	0.8927617397978866	0.3893422327945428	0.3386279361364809
11401.0	0.8930467850706751	0.389466543859867	0.3386516513944407
11406.0	0.8929601277857242	0.38942875176001923	0.3386812953432976
11410.0	0.8929384204640618	0.3894192849821464	0.338705010403309
11414.0	0.8928795214233114	0.38939359852739264	0.3387287253750773
11418.0	0.8928362326288117	0.3893747198555655	0.3387524402584387
11422.0	0.8928919585309223	0.38939902247314534	0.3387761550532296
11427.0	0.8928145295563308	0.38936525493080276	0.33880579842191694
11431.0	0.8927288605284107	0.38932789381962957	0.33882951301682657
11435.0	0.8929838691506409	0.3894391056042917	0.3388532275226347
11439.0	0.8930840471490722	0.3894827942211392	0.33887694193917794
11443.0	0.8928289981884645	0.3893715648445113	0.33890065626629323
11448.0	0.8930860209636666	0.38948365502122395	0.33893029904918065
11452.0	0.8930138311833828	0.3894521723433854	0.3389540131744867
11456.0	0.8931841810916086	0.3895264636247748	0.33897772720983493
11460.0	0.8930931985228705	0.38948678522584845	0.33900144115506253
11464.0	0.8931211917765975	0.3894989933609235	0.3390251550100068
11469.0	0.8932502278436347	0.38955526726717604	0.3390547972014782
11473.0	0.8931449391544937	0.3895093498275157	0.33907851085269014
11477.0	0.8930592852678565	0.38947199531960597	0.33910222441309024
11481.0	0.8929672441217669	0.389431855264617	0.33912593788251605
11485.0	0.8930116781758137	0.38945123339547044	0.3391496512608053
11490.0	0.893174789127892	0.3895223676964204	0.3391792928552589
11494.0	0.8929412310120317	0.38942051068993966	0.33920300602789755
11498.0	0.8932388606158153	0.3895503099065919	0.3392267191088726
11502.0	0.8933442844386805	0.38959628627940707	0.33925043209802197
11506.0	0.8932107425518714	0.3895380473405457	0.33927414499518366
11511.0	0.8935364492126436	0.389680091239705	0.3393037859870316
11515.0	0.8931943508896123	0.3895308987743621	0.3393274986766295
11519.0	0.8932409545636517	0.3895512230979728	0.339351211273714
11523.0	0.8933132897100307	0.38958276917140455	0.3393749237781235
11527.0	0.8933595430114902	0.3896029406940646	0.33939863618969646
11531.0	0.8934607374622341	0.3896470725958282	0.3394223485082715
11536.0	0.8933324966916358	0.3895911455262258	0.3394519887754662
11540.0	0.8933802473803696	0.3896119700742998	0.339475700884206
11544.0	0.8932879206226172	0.3895717054612373	0.33949941289942365
11548.0	0.8934628919819616	0.38964801220321044	0.3395231248209582
11552.0	0.8933542174291902	0.38960061815490193	0.3395468366486485
11557.0	0.8934194438942646	0.389629064062043	0.33957647630104765
11561.0	0.8934607973099085	0.38964709869599146	0.3396001879170001
11565.0	0.8934162123355476	0.38962765474729505	0.33962389943858545
11569.0	0.8933117938633317	0.3895821168178507	0.33964761086564305
11574.0	0.8934891058826921	0.38965944434482863	0.3396772500162908
11578.0	0.8935989405421365	0.38970734432714194	0.3397009612300739
11582.0	0.8934999388790756	0.3896641687217948	0.3397246723488076
11586.0	0.8934226156250857	0.38963044728525326	0.33974838337233143
11590.0	0.8934739040843072	0.3896528146900598	0.33977209430048516
11594.0	0.8936826907857882	0.38974386863750027	0.33979580513310864
11599.0	0.8935805037742366	0.3896993038701424	0.33982544353930455
11603.0	0.8937839358657467	0.38978802261916556	0.3398491541563995
11607.0	0.8936739500826674	0.389740056730339	0.3398728646774441
11611.0	0.8936185750807497	0.3897159071438071	0.33989657510227833
11615.0	0.8939101101299625	0.3898430484648768	0.3399202854307426
11620.0	0.8938611226304234	0.38982168453136645	0.3399499232055591
11624.0	0.893799085067319	0.3897946293359437	0.33997363331660685
11628.0	0.8936347979692068	0.3897229821060648	0.3399973433307658
11632.0	0.8937511836602572	0.38977373905811474	0.34002105324787635
11636.0	0.8938023784186999	0.3897960655990841	0.3400447630677793
11641.0	0.893701250203697	0.38975196258338285	0.340074400205717
11645.0	0.8940254668467102	0.38989335667104674	0.3400981098063203
11649.0	0.8938360314370493	0.3898107420135409	0.3401218193091986
11653.0	0.8937314852312563	0.3897651483782191	0.3401455287141927
11657.0	0.8939308321106334	0.38985208552578865	0.34016923802114374
11662.0	0.893914242495566	0.3898448506304256	0.34019887451671726
11666.0	0.8938326181512912	0.3898092534458313	0.34022258360249047
11670.0	0.8938448342039123	0.38981458098731453	0.34024629258970446
11674.0	0.8940766831201907	0.3899156925949371	0.34027000147820063
11678.0	0.8939740149973825	0.3898709180101973	0.3402937102678204
11683.0	0.893960059605464	0.38986483192562754	0.3403233461155589
11687.0	0.8941354519807985	0.38994132227684186	0.34034705468212756
11691.0	0.89393831853701	0.3898553504304448	0.34037076314930514
11695.0	0.8940287613403406	0.3898947934323334	0.34039447151693336
11699.0	0.8940187581108971	0.38989043092494424	0.3404181797848541
11704.0	0.8940796783477207	0.3899169988433147	0.3404478149793006
11708.0	0.8941712790028085	0.389956946795817	0.34047152302230177
11712.0	0.8941897923925799	0.38996502066837324	0.3404952309650821
11716.0	0.8940025256505635	0.3898833517882963	0.3405189388074837
11720.0	0.8941646286889875	0.3899540465281236	0.3405426465493489
11725.0	0.893914242495566	0.3898448506304256	0.34057228108506105
11729.0	0.8941702005689676	0.3899564764801428	0.34059598860014306
11733.0	0.8941198756237525	0.38993452927333294	0.34061969601417674
11737.0	0.8942255624551305	0.3899806203467643	0.3406434033270045
11741.0	0.8940578135012762	0.38990746336732496	0.34066711053846915
11745.0	0.8939281370181478	0.38985091016927503	0.34069081764841336
11750.0	0.8942220872214857	0.389979104762968	0.3407204513928413
11754.0	0.8942036927556125	0.3899710827543011	0.34074415827379023
11758.0	0.8943094529613624	0.39001720582702243	0.34076786505270834
11762.0	0.894416248999129	0.39006378063634056	0.34079157172943864
11767.0	0.8943347420475973	0.39002823464788366	0.34082120493141116
11771.0	0.8944128926324995	0.3900623168916264	0.3408449113776459
11775.0	0.8943439710072276	0.3900322594885423	0.34086861772118354
11779.0	0.8945426045772082	0.3901188855548226	0.3408923239618674
11783.0	0.8944139714627766	0.39006278738019035	0.34091603009954125
11788.0	0.8942818877615251	0.39000518437048626	0.34094566262653714
11792.0	0.8945738375282075	0.39013250655395004	0.3409693685318664
11796.0	0.8944795436647572	0.3900913840666189	0.34099307433367737
11800.0	0.8943623693824225	0.3900402832021031	0.3410167800318141
11804.0	0.8944497536617559	0.39007839235139813	0.34104048562612044
11809.0	0.8947131147337921	0.3901932467221073	0.3410701174727542
11813.0	0.8947048999899958	0.3901896641910143	0.3410938228328719
11817.0	0.8945854678305718	0.39013757864394755	0.3411175280886525
11821.0	0.8944818813674278	0.39009240356189606	0.3411412332399403
11825.0	0.8946026139043712	0.3901450562164724	0.3411649382865796
11830.0	0.8943324048639849	0.3900272153789729	0.34119456944747983
11834.0	0.8944518515055289	0.3900793072418355	0.3412182742580914
11838.0	0.894585407880037	0.39013755249892584	0.3412419789635492
11842.0	0.8944541891106792	0.39008032669458315	0.3412656835636978
11846.0	0.8946486586901297	0.39016513680337095	0.341289388058382
11851.0	0.8946978245981336	0.390186578542579	0.34131901852819163
11855.0	0.8945979376586712	0.3901430168594292	0.3413427227850138
11859.0	0.8947268461731803	0.3901992351387616	0.34136642693586766
11863.0	0.8946635279975919	0.39017162145555684	0.3413901309805982
11867.0	0.8947326026683049	0.3902017456032729	0.34141383491905064
11872.0	0.8948545200622275	0.3902549149857076	0.3414434646924268
11876.0	0.8947889109962395	0.39022630222252047	0.34146716839118785
11880.0	0.894688890523883	0.39018268230435366	0.341490871983168
11884.0	0.8945795327539843	0.3901349902982923	0.341514575468213
11888.0	0.8947209698021683	0.39019667239518896	0.3415382788461683
11893.0	0.8947705607975043	0.3902182995191907	0.3415679079177824
11897.0	0.8948794100053092	0.39026576973628835	0.34159161105422176
11901.0	0.8948368277719823	0.39024719920278333	0.3416153140830701
11905.0	0.894758747373408	0.39021314756799297	0.3416390170041734
11909.0	0.8949865972227116	0.39031251514291826	0.34166271981737756
11914.0	0.8948598578277625	0.3902572428380996	0.34169234818191524
11918.0	0.8950096324044421	0.39032256101371215	0.34171605075178385
11922.0	0.894823273993905	0.3902412882659856	0.34173975321325345
11926.0	0.8949450878928076	0.3902944125132174	0.3417634555661703
11930.0	0.8951059807701189	0.39036457948980324	0.34178715781038094
11935.0	0.8949171365195632	0.39028222264263546	0.34181678546254207
11939.0	0.8948148779855072	0.3902376266836054	0.34184048746160234
11943.0	0.8947427965832446	0.3902061912704948	0.3418641893514576
11947.0	0.8948782104688306	0.390265246606555	0.3418878911319548
11951.0	0.8949586441268673	0.3903003245210934	0.34191159280294064
11956.0	0.8951680805448663	0.3903916618163394	0.3419412197374393
11960.0	0.8950255895279051	0.3903295200732251	0.34196492116146493
11964.0	0.8950888218368398	0.390357096309132	0.34198862247548184
