Time [sec]	T [mK]	RawT_loc/T_c	FawT_loc/T_c	T_mc/Tc
79297.0	2.071056951421983	0.9029886978315771	0.9032084393466999	0.8672679365828645
79301.0	2.0705530841278064	0.8922800355169189	0.9029886978315771	0.8673307271969724
79305.0	2.0705530841278064	0.9032084393466999	0.9029886978315771	0.867393526284357
79309.0	2.0705530841278064	0.906271989692884	0.9029886978315771	0.8674563338461913
79313.0	2.0705530841278064	0.9107525519849653	0.9029886978315771	0.8675191498836475
79318.0	2.070470767444782	0.9110784286634969	0.9029527987112002	0.8675976818510984
79322.0	2.070470767444782	0.9083210205619212	0.9029527987112002	0.8676605169629927
79326.0	2.070470767444782	0.9008257785888596	0.9029527987112002	0.8677233605543209
79330.0	2.070470767444782	0.909531691437175	0.9029527987112002	0.867786212626256
79334.0	2.070470767444782	0.8876438958583308	0.9029527987112002	0.8678490731799712
79338.0	2.070470767444782	0.9043613669902237	0.9029527987112002	0.8679119422166395
79343.0	2.070470767444782	0.9037845468499507	0.9029527987112002	0.8679905404434152
79347.0	2.0705530841278064	0.8961941437067166	0.9029886978315771	0.8680534285710182
79351.0	2.0705530841278064	0.91136579991474	0.9029886978315771	0.8681163251853875
79355.0	2.0705530841278064	0.9016745622411386	0.9029886978315771	0.868179230287697
79359.0	2.0705530841278064	0.9092829006007339	0.9029886978315771	0.86824214387912
79364.0	2.0707939276012204	0.9027240738467536	0.9030937320546097	0.868320797808003
79368.0	2.071056951421983	0.9030937320546097	0.9032084393466999	0.868383730504223
79372.0	2.0707939276012204	0.9057591042664779	0.9030937320546097	0.8684466716933716
79376.0	2.0702914127851386	0.9023664815166316	0.9028745803685733	0.8685096213766224
79380.0	2.0702914127851386	0.9005362669025307	0.9028745803685733	0.8685725795551493
79385.0	2.0702914127851386	0.9044419852212736	0.9028745803685733	0.8686512892265787
79389.0	2.0702914127851386	0.9017135688886381	0.9028745803685733	0.8687142665237703
79393.0	2.0702914127851386	0.8969149000627701	0.9028745803685733	0.8687772523200539
79397.0	2.0702914127851386	0.8839859446388304	0.9028745803685733	0.8688402466166042
79402.0	2.0707939276012204	0.8986463753580868	0.9030937320546097	0.8689190014425812
79406.0	2.0707939276012204	0.9028745803685733	0.9030937320546097	0.8689820148690254
79410.0	2.0702914127851386	0.9050239238077642	0.9028745803685733	0.8690450367995535
79414.0	2.0702914127851386	0.8987270679746086	0.9028745803685733	0.8691080672353397
79418.0	2.0702914127851386	0.9056556244777333	0.9028745803685733	0.8691711061775593
79423.0	2.0702914127851386	0.902204905787101	0.9028745803685733	0.8692499168192954
79427.0	2.0702914127851386	0.9056944267200329	0.9028745803685733	0.869312974905285
79431.0	2.0702914127851386	0.9133735113592817	0.9028745803685733	0.8693760415015266
79435.0	2.0702914127851386	0.8997177648221091	0.9028745803685733	0.8694391166091946
79440.0	2.0702914127851386	0.8883859431042815	0.9028745803685733	0.869517972464764
79444.0	2.0702914127851386	0.9117576028311355	0.9028745803685733	0.8695810667274391
79448.0	2.071563516233545	0.9082668273867461	0.9034293572758592	0.8696441695053604
79452.0	2.071563516233545	0.9034293572758592	0.9034293572758592	0.8697072807997034
79456.0	2.071563516233545	0.9009041858367489	0.9034293572758592	0.8697704006116436
79461.0	2.0721699885012956	0.9054740511489575	0.9036938458357154	0.8698493123562308
79465.0	2.0721699885012956	0.9060529605058524	0.9036938458357154	0.8699124513370629
79469.0	2.072521974000165	0.9043737275489774	0.9038473501963213	0.8699755988393131
79473.0	2.073728957269805	0.9008199119137857	0.9043737275489774	0.8700387548641572
79478.0	2.072521974000165	0.8958494907320608	0.9038473501963213	0.8701177118819016
79482.0	2.072521974000165	0.9151389346294307	0.9038473501963213	0.8701808870868813
79486.0	2.0721699885012956	0.8995741307482751	0.9036938458357154	0.8702440708182774
79490.0	2.072521974000165	0.9085720161735171	0.9038473501963213	0.8703072630772652
79494.0	2.0721699885012956	0.8955214408971337	0.9036938458357154	0.8703704638650214
79499.0	2.0721699885012956	0.9082223936316284	0.9036938458357154	0.8704494768450892
79503.0	2.0721699885012956	0.904655421975833	0.9036938458357154	0.8705126968268752
79507.0	2.0721699885012956	0.9019567664491885	0.9036938458357154	0.8705759253412528
79511.0	2.0716619061911485	0.9036938458357154	0.9034722661104005	0.8706391623893986
79516.0	2.0716619061911485	0.9038473501963213	0.9034722661104005	0.8707182207019849
79520.0	2.0716619061911485	0.8983858135544084	0.9034722661104005	0.8707814769554115
79524.0	2.0721699885012956	0.9081069938126061	0.9036938458357154	0.8708447417464307
79528.0	2.0721699885012956	0.9002362829890846	0.9036938458357154	0.8709080150762194
79532.0	2.0716619061911485	0.9100236829469811	0.9034722661104005	0.8709712969459547
79537.0	2.0716619061911485	0.9057407780551373	0.9034722661104005	0.8710504112942166
79541.0	2.0721699885012956	0.9009778047251221	0.9036938458357154	0.8711137123831353
79545.0	2.072521974000165	0.903139289979048	0.9038473501963213	0.8711770220158263
79549.0	2.072521974000165	0.9026416104993209	0.9038473501963213	0.8712403401934669
79553.0	2.0743748825905852	0.9174254624669025	0.904655421975833	0.8713036669172346
79558.0	2.0743748825905852	0.9005330688899481	0.904655421975833	0.871382837341729
79562.0	2.0755753156483983	0.9083866026340044	0.9051789427162661	0.8714461832985879
79566.0	2.0744538009276323	0.8981593348732874	0.9046898390438867	0.8715095378054005
79570.0	2.0744538009276323	0.9034722661104005	0.9046898390438867	0.8715729008633453
79575.0	2.0755753156483983	0.899202485654487	0.9051789427162661	0.8716521167125998
79579.0	2.07686360408043	0.9134781463054092	0.9057407780551373	0.8717154990148975
79583.0	2.081062782685569	0.8963789803765757	0.9075720814154247	0.8717788898721557
79587.0	2.081062782685569	0.9084592413594244	0.9075720814154247	0.8718422892855516
79592.0	2.0802913142311232	0.9084597834815273	0.9072356363851387	0.8719215505861609
79596.0	2.081062782685569	0.9008529795992435	0.9075720814154247	0.8719849692551755
79600.0	2.081062782685569	0.9051789427162661	0.9075720814154247	0.8720483964841574
79604.0	2.0817851388483013	0.9078876495534722	0.9078871080890978	0.8721118322742853
79608.0	2.081786380426112	0.9089294952373762	0.9078876495534722	0.8721752766267376
79613.0	2.082168854324957	0.9080544502071333	0.9080544502071333	0.8722545941098667
79617.0	2.082930479839772	0.9186345573959352	0.9083866026340044	0.8723180577318578
79621.0	2.082168854324957	0.9121147630811569	0.9080544502071333	0.8723815299200037
79625.0	2.082930479839772	0.9131730707878716	0.9083866026340044	0.8724450106754835
79629.0	2.0830970404371603	0.9046898390438867	0.9084592413594244	0.872508499999476
79634.0	2.0830982835231424	0.9005623848327781	0.9084597834815273	0.8725878737057332
79638.0	2.084164133714958	0.9075720814154247	0.9089246113017697	0.87265138231319
79768.0	2.0841753325793038	0.9148762056511249	0.9089294952373762	0.8747200853694845
79772.0	2.0841753325793038	0.9122382478059681	0.9089294952373762	0.8747838817928808
79776.0	2.084213907332101	0.9072356363851387	0.9089463180689494	0.8748476868281693
79780.0	2.085587316703848	0.9060157465019373	0.9095452754923017	0.8749115004765312
79785.0	2.0860633731031526	0.9078871080890978	0.9097528884008514	0.8749912796509192
79789.0	2.0860633731031526	0.9125678793946895	0.9097528884008514	0.8750551126830186
79793.0	2.0860633731031526	0.9098328056120825	0.9097528884008514	0.8751189543320331
79797.0	2.0862466232685053	0.9089246113017697	0.9098328056120825	0.8751828045991453
79801.0	2.0862466232685053	0.9203677346782275	0.9098328056120825	0.8752466634855371
79806.0	2.0892365936955013	0.9097528884008514	0.9111367613150899	0.8753264992161908
79810.0	2.0862466232685053	0.9028252988504152	0.9098328056120825	0.8753903775002853
79814.0	2.0862466232685053	0.9195392075853116	0.9098328056120825	0.8754542644075027
79818.0	2.0862466232685053	0.9089463180689494	0.9098328056120825	0.8755181599390256
